https://www.bilibili.com/video/BV1JV4y1E7uL|golang实战项目：2小时带你吃透prometheus exporter 二次开发|2022-07-28 17:06:29|Golang在发光|7310|61|14|349|21|知识,野生技能协会,开发,视频教程,prometheus二次开发,go二次开发,prometheus教程,golang,go语言,prometheus,kubernetes,云原生|
https://www.bilibili.com/video/BV1kcHxeRECz|golang入门到实战教程丨一套精通go语言|2024-09-03 16:40:44|老男孩IT教育|1197|8|0|39|1|知识,野生技能协会,it,程序员,编程,实战,搭建,go语言,golang,那些年那些事|
https://www.bilibili.com/video/BV1yCWhe7EkR|golang入门到实战教程丨一套精通go语言|2024-08-21 16:09:22|老男孩IT|629|6|1|25|2|知识,野生技能协会,程序员,语言,it,编程,实战,数据库,go语言,实战教程,golang,黑神话悟空真好玩|
https://www.bilibili.com/video/BV13E421A7WM|【b站最全】golang入门到实战教程丨一套精通go语言|2024-07-18 17:49:53|老男孩IT|1256|9|6|57|1|知识,野生技能协会,入门,程序员,语言,教程,脚本,实战,go语言,实战教程,golang,一起涨知识|
https://www.bilibili.com/video/BV1STpyexEfG|golang入门到实战教程，零基础必备，一套轻松精通go语言|2024-08-19 10:07:17|Python-武沛齐|972|11|4|46|2|知识,校园学习,环境,程序员,开发,入门,技术,编程,基础,实战,实战教程|
https://www.bilibili.com/video/BV1JJsTe6Ebs|golang入门到实战教程丨一套精通go语言|2024-08-28 17:21:47|老男孩IT教育|880|8|2|17|0|知识,野生技能协会,程序员,it,语言,编程,go语言,实战教程,golang,捕捉秋日碎片|
https://www.bilibili.com/video/BV1sMpSecECd|[一(01-07)]udemy - working with design patterns in go (golang) 2024-6|2024-08-20 07:09:56|空白得很|461|9|4|15|0|科技,计算机技术,trevorsawler,go,golang,udemy,designpatterns|
https://www.bilibili.com/video/BV13LeueWEG1|二(09-12完)udemy - working with microservices in go (golang) 2024-6|2024-08-17 07:30:58|空白得很|423|11|5|20|0|科技,计算机技术,微服务,go,golang,udemy,microservices|
https://www.bilibili.com/video/BV116eKezEbz|一(01-08)udemy - working with microservices in go (golang) 2024-6|2024-08-16 10:54:53|空白得很|576|20|5|45|0|科技,计算机技术,微服务,go,golang,udemy,microservices|
https://www.bilibili.com/video/BV1RU4y1Q7oR|udemy评分4.7课程 - working with microservices in go (golang) 2022-4（01-04）|2022-06-29 11:41:06|空白得很|2260|26|13|124|3|科技,计算机技术,go,it,编程,教程,golang,go语言,微服务,编程开发,microservices|
https://www.bilibili.com/video/BV1TT411L7mt|udemy_working_with_concurrency_in_go_golang_2022-5（01-05）|2022-08-05 11:39:41|空白得很|938|13|6|63|1|科技,计算机技术,go,教学视频,视频教程,编程,golang,go语言,编程开发,concurrency,udemy|
https://www.bilibili.com/video/BV15spmerE4n|2024最新golang从入门到实战教程（完整版）|2024-08-19 19:28:24|Linux-技术大师|16000|264|232|1411|31|知识,野生技能协会,程序员,计算机,编程,golang开发,golang入门,golang项目实战,golang,golang教程,go语言,golang基础|
https://www.bilibili.com/video/BV17hHseLEiU|2024最新golang云原生全套教程，从go语言基础到企业实战项目，学完即可就业！！！|2024-09-05 15:30:38|CPP开发|1480|17|9|150|4|知识,野生技能协会,分布式,微服务,golang,docker,kubernetes,go语言,protobuf,云原生,grpc,etcd|
https://www.bilibili.com/video/BV15sHreWEDt|2024硬核golang云原生教程（完整版），学完既可直击高薪岗位！|2024-09-02 15:06:36|简说Linux内核|2167|46|32|273|7|科技,计算机技术,grpc框架,k8s二开,prometheus云监控,分布式,数据库,docker,devops,go语言,项目实战,云原生|
https://www.bilibili.com/video/BV1oJHEetEvx|双非本科all in go后端|2024-09-04 06:00:00|张朝阳讲go语言|1329|12|1|4|1|科技,计算机技术,go,go语言|
https://www.bilibili.com/video/BV1Tr421M7Zu|tiobe 8月编程语言排名：没啥好说的，只能拿python搪塞一个月|2024-08-11 00:05:05|张朝阳讲go语言|5917|29|1|1|2|科技,计算机技术,编程语言,java,go语言|
https://www.bilibili.com/video/BV1rz421i77H|rust 起飞，go 进入了前 十名  七月编程语言排名速览|2024-07-21 19:24:25|独立开发Luke|16000|85|2|18|14|知识,野生技能协会,编程语言,go,最好的编程语言,排名,rust,必剪创作|
https://www.bilibili.com/video/BV1Ww41147Uy|2024年，go和rust之间，我们要怎么选|2023-12-21 19:00:00|程序猿DD|34000|167|15|180|22|新年自律打卡,科技,计算机技术,学习,编程语言,哔哩哔哩跨年季,go,rust,语言选择,必剪创作|
https://www.bilibili.com/video/BV1Pr4y177oh|go vs rust，我到底该学习哪一个？|2022-07-17 15:50:52|波波微课|37000|374|71|158|28|知识,野生技能协会,go,rust,golang,go编程,rust编程|
https://www.bilibili.com/video/BV13A4m1G7ok|想学go语言的小白直接放弃吧！|2024-02-24 17:00:00|路飞-金角大王Alex|14000|64|4|23|6|科技,计算机技术,小白,it,程序员,编程,就业,职业规划,python,alex,java,go语言|
https://www.bilibili.com/video/BV1XN41167PH|抛弃java拥抱go，聊聊我的转go心得吧！|2023-06-17 20:59:44|我是健健哥|17000|104|25|60|9|itbook多得,知识,职业职场,程序员,编程,java,golang,必剪创作|
https://www.bilibili.com/video/BV1h94y1W7Uv|golang找不到工作？通过岗位对比和现状进行分析|2023-09-14 19:07:32|码神之路|11000|91|13|92|8|科技,计算机技术,it,编程语言,程序员,编程,工作,现状,岗位,大厂,golang,找不到工作|
https://www.bilibili.com/video/BV1Du4y1F7xR|fiber框架让go语言飞起来！|2023-11-29 00:05:00|真的不想修改昵称呀|3300|12|0|31|1|科技,计算机技术,it,编程,框架,go,fiber|
https://www.bilibili.com/video/BV1aj411L763|go语言gin框架 对比 fiber框架|2023-11-28 00:01:00|真的不想修改昵称呀|1765|9|2|12|1|科技,计算机技术,编程,go,mysql,gin,fiber|
https://www.bilibili.com/video/BV1eQ4y1b7ew|go语言gin框架 对比 php webman框架|2023-11-18 01:01:00|真的不想修改昵称呀|1645|8|1|11|0|生活,日常,计算机,对比,程序员,编程,webman,性能,go,php,gin|
https://www.bilibili.com/video/BV1jv411F7Ni|第二次对比 go语言gin原生sql 对比 webman pdo原生sql|2023-11-23 15:38:23|真的不想修改昵称呀|1754|11|0|8|0|科技,计算机技术,计算机,编程,webman,压力测试,go,php,gin|
https://www.bilibili.com/video/BV14H4y117KU|go语言 gin框架 gorm 增删改查|2023-12-01 00:05:41|真的不想修改昵称呀|755|9|0|21|0|知识,职业职场,编程,gin,go,gorm,curd|
https://www.bilibili.com/video/BV1be411Q7st|go语言 gorm增删改查体验|2023-11-16 15:45:18|真的不想修改昵称呀|313|3|0|2|0|科技,计算机技术,it,计算机,编程,go,增删改查,go语言,gorm,goland|
https://www.bilibili.com/video/BV1Qv411F78m|学一下go语言 感觉很轻便|2023-11-15 15:43:41|真的不想修改昵称呀|330|3|0|4|0|知识,职业职场,创业,互联网,后端,web,go语言,goland|
https://www.bilibili.com/video/BV1jjHjeXEpf|上线一个json和sql转go语言结构体工具|2024-08-30 17:43:49|真的不想修改昵称呀|193|4|2|1|0|科技,计算机技术,it,程序员,编程,go语言|
https://www.bilibili.com/video/BV1ZVsWeUEpu|使用 goframe 和 uniapp+vue3 构建「验房管家」微信小程序|2024-08-27 15:02:20|真的不想修改昵称呀|292|3|0|7|0|科技,计算机技术,goframe,微信小程序,vue,go语言|
https://www.bilibili.com/video/BV1AC4y1F7ic|go语言fiber框架实现api限速|2023-12-07 11:20:55|真的不想修改昵称呀|320|2|0|8|0|科技,计算机技术,限速,api,go,go语言,fiber|
https://www.bilibili.com/video/BV1xyWYexERn|组合优于继承（go&rust都是这种设计）|2024-08-21 19:57:09|架构师-刘志勇|1727|17|6|37|0|科技,计算机技术,编程,java,go,rust,编程开发,架构师|
https://www.bilibili.com/video/BV1vqHmezEgs|python、go、rust都已不再oop。时代早就变了。|2024-09-06 11:56:24|架构师-刘志勇|20000|126|35|136|17|科技,计算机技术,系统,编程语言,编程,互联网,python,java,go,rust,架构|
https://www.bilibili.com/video/BV1X8HnebE9f|内部课实录-java设计缺陷与go python的设计原理|2024-09-03 11:14:51|架构师-刘志勇|37|7|2|12|0|科技,计算机技术,计算机,原理,编程语言,编程,实录,设计模式,java,go,java,架构师|
https://www.bilibili.com/video/BV1QK4y1672D|字节大量使用新语言，包括go，rust等，为什么阿里一直都抱着java不松手？|2024-01-06 17:19:00|程序员_小王|80000|373|12|153|33|科技,计算机技术,程序员,计算机,编程语言,it,互联网,阿里,java,rust,go语言,字节跳动|
https://www.bilibili.com/video/BV1yt4y1o7Nt|go 开发 web 并不爽为什么这么多人推 go 呢 ？|2024-01-03 19:21:00|程序员_小王|25000|81|4|75|9|科技,计算机技术,程序员,it,计算机,go,编程,互联网,web,go语言|
https://www.bilibili.com/video/BV1444y1P7pB|go 和 python 哪个更有前景？|2022-04-01 17:00:00|极客时间App|13000|158|0|48|12|知识,职业职场,go,程序员,编程,大厂,代码,python|
https://www.bilibili.com/video/BV1sz421U7f3|当python遇到go，谁更胜一筹？|2024-05-07 10:38:56|老男孩讲程序|816|5|0|4|0|聊聊科技那些事,科技,计算机技术,科技,go,计算机,编程,互联网,经验分享,计算机技术,python,it行业|
https://www.bilibili.com/video/BV1uw4m1R7Lx|2024为什么我选择使用go语言，而不是rust，强烈建议观看，听听国外大佬的思维方式|2024-03-19 19:17:12|码神之路|31000|207|25|259|40|科技,计算机技术,编程入门,程序员,编程,思维方式,思维,rust,软件开发,go语言,编程思维|
https://www.bilibili.com/video/BV1P44y1i7pp|[rust vs go] grpc性能对比第一轮，伤心了，意想不到的结果|2021-10-24 14:59:33|万能的胖子|31000|152|26|145|21|知识,野生技能协会,rust语言,性能对比,go语言,grpc,打卡挑战|
https://www.bilibili.com/video/BV1xM411i7XC|go (golang) vs rust性能基准测试|2023-02-03 02:03:28|精选海外教程postcode|13000|122|5|88|14|科技,计算机技术,编程语言,编程,性能,rust,性能测试|
https://www.bilibili.com/video/BV19x4y187Pe|jdk17，rust，go 开发http api 性能比对|2024-04-17 00:06:40|码学|6375|35|2|50|3|科技,计算机技术,编程语言,开发,go,性能比对,语言优劣,性能,rust,java,高并发,语言选择|
https://www.bilibili.com/video/BV1xg4y1m7xZ|【巅峰对决】不吹不黑，直接看看go对比c#的web性能如何|2024-01-15 21:47:44|哈萨给23|16000|94|15|43|13|科技,计算机技术,服务器,编程语言,性能测试,go,c#,.net,golang,高并发,dotnet,csharp|
https://www.bilibili.com/video/BV1DH4y127Va|哪个是最佳的go框架？关于golang 后端框架的真相|2023-11-23 10:58:16|沃趣Squids数据库平台|9257|70|3|103|4|科技,计算机技术,编程语言,程序员,编程,框架,后端,gin,go,echo,golang,标准库|
https://www.bilibili.com/video/BV15L411P7cM|聊聊 golang 的 web 框架|2022-03-11 15:06:59|极客时间App|7483|97|33|219|16|知识,职业职场,程序员,编程,go语言|
https://www.bilibili.com/video/BV15W4y1k7bB|程序员干货｜如何快速提高go语言编码能力？|2022-06-13 17:28:48|极客时间App|1989|40|15|94|3|学编程的正确姿势,科技,计算机技术,it,学习,程序员,计算机,编程,go语言,golang,互联网,编程开发|
https://www.bilibili.com/video/BV1P34y1m718|go语言前景及编程简介|2021-10-19 10:54:14|极客时间App|1508|40|6|41|1|知识,职业职场,入门,教育,it,零基础,编程,职业,应届生,go语言|
https://www.bilibili.com/video/BV1C341187YP|8 小时入门 go 语言|2021-11-12 19:23:43|极客时间App|11000|196|111|653|31|知识,职业职场,go,程序员,编程,面试,golang,求职,go语言,应届生,编程开发|
https://www.bilibili.com/video/BV1Gq4y1e7eA|如何从小白进阶成go语言专家？|2022-04-01 16:59:30|极客时间App|2963|72|21|149|13|知识,职业职场,职场,学习,编程,面试,求职,代码,极客时间|
https://www.bilibili.com/video/BV1Cr4y1y7cK|go语言基础语法介绍|2021-10-18 16:57:56|极客时间App|969|26|3|31|0|知识,职业职场,计算机,零基础,入门,编程,求职,golang,go语言|
https://www.bilibili.com/video/BV1ru411d7nX|go语言基础语法实战|2021-10-18 17:15:58|极客时间App|783|30|5|28|0|知识,职业职场,零基础,it,程序员,入门,计算机,编程,求职,职业,go语言|
https://www.bilibili.com/video/BV1xre7eBEPf|06 go语言中多路复用器的基本用法|2024-08-14 10:02:58|Python私教|412|6|0|8|1|有趣软件分享,科技,计算机技术,go语言,开启暑假的100种方式|
https://www.bilibili.com/video/BV1dL411J7wg|python需要用28个字节来表示一个整数，而go语言只需要1个字节|2021-07-28 22:16:31|Python私教|108|0|0|0|0|知识分享官,知识,科学科普|
https://www.bilibili.com/video/BV1Eg411M7VH|go语言零基础入门教程007 字符串的定义|2021-07-23 07:57:15|Python私教|24|2|0|0|0|知识分享官,知识,科学科普,教程,编程,go|
https://www.bilibili.com/video/BV1CX4y1p7Au|超级牛，我用go开发了一套框架，写权限系统只要是十来行代码|2023-06-29 08:26:37|Python私教|95|1|0|0|0|科技,计算机技术,go,编程,框架|
https://www.bilibili.com/video/BV1Ym4y1X71B|zdpgo_docker框架使用教程001，使用golang在远程服务器上自动安装docker|2021-12-19 18:05:28|Python私教|55|1|0|0|0|创作加成计划,知识,科学科普|
https://www.bilibili.com/video/BV1kL4y1H74v|使用golang操作mysql数据库001，开源框架zdpgo_mysql的基本使用|2021-12-13 07:56:55|Python私教|112|2|1|3|1|创作加成计划,知识,科学科普|
https://www.bilibili.com/video/BV1fF411e7tb|golang操作kafka入门教程001，实现发送短信的功能|2022-01-03 17:23:24|Python私教|564|2|2|3|0|知识分享官,知识,科学科普,学习,知识分享官·新年特别篇|
https://www.bilibili.com/video/BV1s44y1E7mZ|golang中的channel讲解，如何使用channel实现两个协程之间的通信|2021-12-11 18:02:10|Python私教|506|3|0|3|0|创作加成计划,知识,科学科普|
https://www.bilibili.com/video/BV1Za411r7sq|golang并发实战案例，使用两个goroutine求1到100万之间所有数的和|2021-12-11 18:59:45|Python私教|455|2|0|4|0|创作加成计划,知识,科学科普|
https://www.bilibili.com/video/BV1sg411w7tT|使用golang写爬虫001，爬取豆瓣电影top250|2021-12-12 10:42:06|Python私教|226|1|0|1|0|创作加成计划,知识,科学科普|
https://www.bilibili.com/video/BV1wb4y1q7Gc|golang当中利用channel阻塞的特性实现两个协程之间的同步|2021-12-11 18:22:24|Python私教|140|2|0|0|0|创作加成计划,知识,科学科普|
https://www.bilibili.com/video/BV1Mx4y1s74w|go语言中的闭包函数|2024-07-27 08:05:02|Python私教|33|1|0|0|0|有趣软件分享,科技,计算机技术,开启暑假的100种方式|
https://www.bilibili.com/video/BV1Ci4y117xW|go语言大佬鸟窝现场代码演示！如何用go语言解决经典并发问题|2022-02-14 18:04:48|极客时间App|6057|119|57|392|18|知识分享官,知识,职业职场,微博,代码演示,哲学家分餐,编程学习,鸟窝,go语言,并发编程|
https://www.bilibili.com/video/BV1ggpcevEJf|加州大学尔湾分校《go语言编程programming with google go》中英字幕|2024-09-09 19:00:00|GPT中英字幕课程资源|1410|30|8|76|1|知识,职业职场,计算机,编程,并发,coursera,golang,go语言,加州大学尔湾分校|
https://www.bilibili.com/video/BV1ZC4y1V7Yc|一次性理解：java、go、rust都是如何应对并发挑战的？|2023-10-13 08:00:00|极客时间App|7646|146|49|337|18|程序员研究所,科技,计算机技术,it,编程,java|
https://www.bilibili.com/video/BV11CeMeLEmo|golang入门到实战教程丨一套精通go语言|2024-08-16 14:17:28|爱学运维的木木|398|6|2|33|1|知识,野生技能协会,it,语言,程序员,编程,生活是个动词,实战,go语言,实操,golang|
https://www.bilibili.com/video/BV12vsWeeEXC|最新goweb实战开发教程，一小时上手gin框架/基于go语言实现im功能,通过gin+websocket实现qq项目/goliang并发编程！|2024-08-27 14:24:04|路飞学城Alex小助理|1408|18|6|87|2|科技,计算机技术,程序员,it,科技,编程,goweb实战,开发教程,互联网,计算机技术,golang|
https://www.bilibili.com/video/BV1RVWferExe|[中文字幕]在 go 中使用并发|2024-08-31 20:30:00|王教员|1129|26|2|78|3|科技,计算机技术,程序员,编程,程序开发,并发,go,golang,编程开发|
https://www.bilibili.com/video/BV18qnZexEYy|golang踩坑日记|2024-09-05 06:10:00|张朝阳讲go语言|4192|78|31|251|5|科技,计算机技术,go,go语言|
https://www.bilibili.com/video/BV1xz421S7ev|golang架构师必学必会的九大开源框架（rpc、gin、jwt、cobra、otel、go-kit、gorm、logrus、validator）|2024-04-25 14:20:52|Qt_Operator|8702|107|61|885|34|知识,野生技能协会,程序员,计算机,编程,golang云原生,golangweb框架,golang微服务框架,golang开源框架,微服务,golang,go语言|
https://www.bilibili.com/video/BV1ox4y1d7uZ|【2023开源框架教程】golang绕不开的几个开源框架（gin、grpc、cobra、gorm、logrus、jwt、go-kit...）存下吧！有这还啃书？|2023-07-10 18:03:43|Linux-后端攻城狮|12000|122|83|957|40|知识,野生技能协会,go-kit,validator,logrus,golangweb框架,golang微服务框架,golang,gin,go语言,grpc,gorm|
https://www.bilibili.com/video/BV1NP4y1772a|golang  mysql + gin + gorm + jwt|2022-01-13 15:02:52|井九太懒了|7650|33|7|247|5|知识,野生技能协会,jwt,gin,mysql,golang,gorm|
https://www.bilibili.com/video/BV1Fa411B7za|golang gorilla/mux gorm图书管理系统demo|2022-01-16 10:28:03|井九太懒了|946|10|4|35|1|知识,野生技能协会,gin,mysql,golang|
https://www.bilibili.com/video/BV1Dm4y1U7eZ|jwt authentication in golang with gin  jwt auth golang|2022-01-16 10:15:14|井九太懒了|549|2|1|20|0|知识,野生技能协会,jwt,gin,golang|
https://www.bilibili.com/video/BV11dWNeVEPB|udemy - working with websockets in go (golang) 2024-6|2024-08-19 07:14:26|空白得很|445|11|3|25|0|科技,计算机技术,trevorsawler,go,golang,udemy,websockets|
https://www.bilibili.com/video/BV1itpSe7Egb|[二(08-11)完]udemy - working with design patterns in go (golang) 2024-6|2024-08-21 07:10:56|空白得很|247|8|1|15|0|科技,计算机技术,it,trevorsawler,go,golang,udemy,designpatterns|
https://www.bilibili.com/video/BV1PN4y1C7e2|【七(24+bonus)完结?】 usegolang - web development with go 2023-9|2023-10-19 00:22:04|空白得很|747|16|3|35|0|科技,计算机技术,usegolang,go,golang|
https://www.bilibili.com/video/BV17v4y1z7Lb|【三】15-16 usegolang - web development with go|2022-12-23 13:37:11|空白得很|742|11|2|45|0|科技,计算机技术,usegolang,go,golang,web|
https://www.bilibili.com/video/BV1x14y1K7Wc|【一】01-06 usegolang - web development with go|2022-12-05 19:42:07|空白得很|1694|29|15|90|3|科技,计算机技术,编程语言,编程,usegolang,go,web,web前端|
https://www.bilibili.com/video/BV1Mu4y1F7Zf|【四】17-19 usegolang - web development with go 2023-2|2023-02-20 22:39:12|空白得很|707|12|4|43|2|科技,计算机技术,编程,usegolang,go,web,golang,web前端|
https://www.bilibili.com/video/BV1Ve411K7a1|【二】07-14 usegolang - web development with go|2022-12-06 20:47:36|空白得很|1543|18|9|68|0|科技,计算机技术,编程语言,编程,usegolang,前端,go,golang,web,web前端|
https://www.bilibili.com/video/BV1J14y1u74c|udemy - building modern web applications with go (golang) 2022-7（01-05）|2023-01-11 19:00:28|空白得很|1826|27|8|84|6|科技,计算机技术,编程语言,编程,go,golang,前端开发,udemy|
https://www.bilibili.com/video/BV1yG4y1k7vQ|udemy - building modern web applications with go (golang) 2022-7（06-10）|2023-01-12 19:00:05|空白得很|1250|14|6|62|2|科技,计算机技术,编程,前端,web,golang,前端开发,udemy|
https://www.bilibili.com/video/BV1qv4y1u7hm|working with microservices in go (golang) 2022-4（05-08）|2022-06-30 11:53:27|空白得很|895|12|5|68|0|科技,计算机技术,go,学习,it,教程,编程,golang,go语言,微服务,编程开发,microservices|
https://www.bilibili.com/video/BV1bM4y1J7DF|[一(01-08)]udemy - introduction to testing in go (golang) 2022-9|2023-06-24 13:06:11|空白得很|705|12|4|34|0|科技,计算机技术,go,golang,udemy,testing|
https://www.bilibili.com/video/BV1ok4y1K72H|[二(09-13完结)]udemy - introduction to testing in go (golang) 2022-9|2023-06-25 08:00:52|空白得很|491|10|5|23|1|科技,计算机技术,go,golang,udemy,testing|
https://www.bilibili.com/video/BV1dG4y1A71p|udemy - building modern web applications with go (golang) 2022-7（11-15）|2023-01-13 19:00:04|空白得很|1234|16|8|71|2|科技,计算机技术,编程语言,go,golang,前端开发,udemy|
https://www.bilibili.com/video/BV13R4y117f1|udemy - go the complete developer's guide (golang) 2022-10|2022-12-02 08:20:17|空白得很|1351|21|4|95|6|科技,计算机技术,编程,developer,go,golang,udemy|
https://www.bilibili.com/video/BV1Sj411p7UN|[二(06-12)完结]udemy - go - the complete guide 2023-12|2023-12-19 08:00:13|空白得很|781|13|3|28|2|科技,计算机技术,go,udemy|
https://www.bilibili.com/video/BV1Xj411p7E7|【一(01-05)】udemy - go - the complete guide 2023-12|2023-12-18 08:00:13|空白得很|1183|27|8|70|6|科技,计算机技术,go,udemy|
https://www.bilibili.com/video/BV18u4y1e7qr|【六】23 usegolang - web development with go 2023-8|2023-08-27 18:25:42|空白得很|694|12|4|26|0|科技,计算机技术,usegolang,go,golang|
https://www.bilibili.com/video/BV1tj411d7fM|full time go dev 2023-6|2023-07-21 08:00:07|空白得很|5600|83|30|298|11|科技,计算机技术,go,golang|
https://www.bilibili.com/video/BV1me411r7UH|udemy - master go programming 2023-9|2023-12-26 08:00:02|空白得很|1106|29|3|90|1|科技,计算机技术,go,golang,udemy|
https://www.bilibili.com/video/BV11W4y1u7oF|coursera –programming with google go specialization-2/3-functionsinterfaces|2022-12-04 14:06:25|空白得很|153|2|1|14|0|科技,计算机技术,编程,google,go,coursera,golang|
https://www.bilibili.com/video/BV1Ee411N79b|coursera –programming with google go specialization-3/3-concurrency in go|2022-12-04 14:18:47|空白得很|259|8|1|29|0|科技,计算机技术,编程,google,go,coursera,golang|
https://www.bilibili.com/video/BV1PU4y1Q77a|udemy_learn_how_to_code_googles_go_golang_programming_language_2022-4(24-30)|2022-06-27 11:41:55|空白得很|115|2|1|12|0|科技,计算机技术,it,视频教程,go,编程,教程,go语言,golang,编程开发|
https://www.bilibili.com/video/BV1sS4y1H7kA|udemy_learn_how_to_code_googles_go_golang_programming_language_2022-4（05-09）|2022-06-23 12:14:21|空白得很|156|2|1|12|0|科技,计算机技术,视频教程,学习,go,it,编程,教程,go语言,golang,编程开发|
https://www.bilibili.com/video/BV1g34y1p79o|udemy - working with microservices in go (golang) 2022-4（09-10）完结|2022-07-01 12:42:35|空白得很|837|8|5|58|0|科技,计算机技术,it,go,教程,编程,golang,go语言,微服务,编程开发,microservices|
https://www.bilibili.com/video/BV1VG4y1R7t3|coursera –programming with google go specialization-1/3-getting started with go|2022-12-03 10:05:53|空白得很|494|7|2|35|0|科技,计算机技术,编程,go,coursera,golang|
https://www.bilibili.com/video/BV1784y1L7Fb|ardanlabs - ultimate go advanced engineering|2023-02-01 08:00:05|空白得很|1939|24|7|126|9|科技,计算机技术,ardanlabs,go,golang|
https://www.bilibili.com/video/BV1xT41137dq|硬核-from ardanlabs - ultimate go advanced concepts (bill kennedy)-（01-02）|2022-07-02 11:30:27|空白得很|1330|16|9|85|1|科技,计算机技术,go,编程,advancedconcept,billkennedy,ardanlabs,golang,go语言,advanced,编程开发|
https://www.bilibili.com/video/BV1wZ4y1Y74S|ardanlabs - refactoring with bill（ultimate go最终篇）|2022-07-08 11:18:17|空白得很|681|9|1|45|2|科技,计算机技术,go,编程,ardanlabs,advancedconcept,billkennedy,golang,go语言,advanced|
https://www.bilibili.com/video/BV1m1421y7Ff|ardan labs - ultimate go software design with kubernetes 2024-1|2024-05-31 15:03:48|空白得很|753|25|5|72|2|科技,计算机技术,billkennedy,ardanlabs,ultimatego,go,kubernetes|
https://www.bilibili.com/video/BV1nx4y137iR|ardanlabs - ultimate go debugging|2023-01-21 08:00:44|空白得很|748|15|6|54|2|科技,计算机技术,ardanlabs,golang,debugging|
